ASVid	its-01_F_filt.fastq.gz	its-10_F_filt.fastq.gz	its-11_F_filt.fastq.gz	its-12_F_filt.fastq.gz	its-13_F_filt.fastq.gz	its-14_F_filt.fastq.gz	its-15_F_filt.fastq.gz	its-16_F_filt.fastq.gz	its-17_F_filt.fastq.gz	its-18_F_filt.fastq.gz	its-19_F_filt.fastq.gz	its-02_F_filt.fastq.gz	its-20_F_filt.fastq.gz	its-21_F_filt.fastq.gz	its-22_F_filt.fastq.gz	its-23_F_filt.fastq.gz	its-24_F_filt.fastq.gz	its-25_F_filt.fastq.gz	its-26_F_filt.fastq.gz	its-27_F_filt.fastq.gz	its-28_F_filt.fastq.gz	its-29_F_filt.fastq.gz	its-03_F_filt.fastq.gz	its-30_F_filt.fastq.gz	its-31_F_filt.fastq.gz	its-32_F_filt.fastq.gz	its-33_F_filt.fastq.gz	its-34_F_filt.fastq.gz	its-35_F_filt.fastq.gz	its-36_F_filt.fastq.gz	its-37_F_filt.fastq.gz	its-38_F_filt.fastq.gz	its-39_F_filt.fastq.gz	its-04_F_filt.fastq.gz	its-40_F_filt.fastq.gz	its-41_F_filt.fastq.gz	its-42_F_filt.fastq.gz	its-43_F_filt.fastq.gz	its-44_F_filt.fastq.gz	its-45_F_filt.fastq.gz	its-46_F_filt.fastq.gz	its-47_F_filt.fastq.gz	its-48_F_filt.fastq.gz	its-05_F_filt.fastq.gz	its-06_F_filt.fastq.gz	its-07_F_filt.fastq.gz	its-08_F_filt.fastq.gz	its-09_F_filt.fastq.gz	its-negC_F_filt.fastq.gz	its-posC_F_filt.fastq.gz	ASVid	similarity	query_length	taxonomy
8bcb2ea54f847a1d42c92c37c453f8f3	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	634	0	0	0	0	8bcb2ea54f847a1d42c92c37c453f8f3	98.901	182	"Fusarium_solani|UDB02194764|SH0970245.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_solani"
94163ade5f241bb41aba82101b8f0486	15	0	0	723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94163ade5f241bb41aba82101b8f0486	100	46	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
1b107bf825ee6f0de4e1f5a595050006	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	455	92	152	0	0	0	0	0	0	0	1b107bf825ee6f0de4e1f5a595050006	98.598	428	"Eukaryota_sp|UDB0175126|SH1147533.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
dcbee8efb2bf3ff5caf2845b561b7634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	dcbee8efb2bf3ff5caf2845b561b7634	99.029	206	"Arachniotus_hebridensis|UDB035218|SH0956757.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Gymnoascaceae;g__Arachniotus;s__Arachniotus_hebridensis"
72b18c5cedb4bddfbed3ff4f46cac8b8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	119	160	232	110	0	0	0	72b18c5cedb4bddfbed3ff4f46cac8b8	98.919	185	"Linnemannia_gamsii|HQ630340|SH2972051.09FU|refs|k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_gamsii"
995896c24002596dfb6febd4681bb444	0	0	0	0	0	0	0	0	0	725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	995896c24002596dfb6febd4681bb444	100	133	"Dioszegia_crocea|AF444406|SH1004042.09FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_crocea"
3926b5515ebad57ba8423d3630669b4b	0	0	15	40	0	0	9	11	0	0	0	40	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	22	0	3	0	20	66	30	257	58	0	0	3926b5515ebad57ba8423d3630669b4b	97.872	188	"Scedosporium_dehoogii|AJ888389|SH0949312.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scedosporium;s__Scedosporium_dehoogii"
e48eb0305b32476f2bb65b93fc025e2a	0	69	98	115	137	63	86	77	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	e48eb0305b32476f2bb65b93fc025e2a	99.539	217	"Penicillium_chrysogenum|JX045760|SH1127170.09FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_chrysogenum"
032665df84e707aedcf57491c9e0d0bf	41	0	0	0	0	0	0	0	0	0	0	0	0	0	5	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	36	0	0	0	23	0	8	86	60	330	25	0	0	032665df84e707aedcf57491c9e0d0bf	94.444	162	"Claroideoglomus_sp|AJ239124|SH0902948.09FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus;s__Claroideoglomus_sp"
7f8708b4e2e90fb19377220f54b23deb	0	0	0	0	0	0	0	8	0	0	0	0	0	14	82	24	0	0	0	0	59	39	0	196	61	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	7f8708b4e2e90fb19377220f54b23deb	100	166	"Cystobasidium_minuta|KY103140|SH1223467.09FU|refs|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_minuta"
35a0492a53ff0e54439841fb37612836	0	67	58	93	37	37	13	9	0	0	0	30	0	0	0	0	0	0	0	0	0	0	16	0	20	0	0	0	0	0	0	123	0	20	0	0	0	0	0	0	0	0	0	34	44	21	46	37	0	0	35a0492a53ff0e54439841fb37612836	96.875	224	"Ascobolaceae_sp|UDB01322949|SH0940085.09FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascobolaceae;g__Ascobolaceae_gen_Incertae_sedis;s__Ascobolaceae_sp"
dfba5c039cc7fe873d08fed858a8493d	0	67	86	68	70	53	81	38	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	dfba5c039cc7fe873d08fed858a8493d	99.535	215	"Mortierella_sp|UDB04749393|SH1260713.09FU|reps|k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp"
4ec63cd01d9d4bff6836796e135bb2d8	0	120	78	54	87	124	67	46	0	0	0	0	0	0	0	0	0	14	0	0	17	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	4ec63cd01d9d4bff6836796e135bb2d8	98.256	172	"Preussia_sp|JX369154|SH1003629.09FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_sp"
ad3c3f02b69f2ffb2e5d2cf407b8916d	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	672	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	ad3c3f02b69f2ffb2e5d2cf407b8916d	89.344	244	"Lobulomycetales_sp|UDB03108578|SH1178565.09FU|reps|k__Fungi;p__Chytridiomycota;c__Lobulomycetes;o__Lobulomycetales;f__Lobulomycetales_fam_Incertae_sedis;g__Lobulomycetales_gen_Incertae_sedis;s__Lobulomycetales_sp"
6ce7604e712f963bbd0ae0f6b7a3cf5e	0	0	18	43	0	0	0	12	0	0	303	0	0	37	0	0	0	0	0	0	0	0	0	177	0	16	0	0	0	0	0	0	0	63	0	0	0	10	0	0	0	0	0	0	0	0	0	10	0	0	6ce7604e712f963bbd0ae0f6b7a3cf5e	99.524	210	"Alternaria_destruens|DQ323681|SH1082572.09FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_destruens"
b3a561b717e26ab8f358b409d9261f3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	187	0	0	0	80	119	59	0	0	0	0	0	0	0	b3a561b717e26ab8f358b409d9261f3a	99.375	160	"Olpidium_sp|UDB0365961|SH1223275.09FU|reps|k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidium;s__Olpidium_sp"
87d4b0fb77ce63e2f8312f880b971800	10	56	69	51	52	34	117	47	0	3	0	56	0	0	0	0	0	6	0	0	0	0	20	0	0	0	0	0	0	0	0	0	2	23	0	0	0	0	0	0	0	0	0	21	51	13	26	29	0	0	87d4b0fb77ce63e2f8312f880b971800	100	193	"Sagenomella_oligospora|LT633929|SH0997120.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Sagenomella;s__Sagenomella_oligospora"
bf5b3d89020b717ed5a86a0ad6f1c568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	7	70	0	0	166	0	190	0	0	0	0	0	0	0	bf5b3d89020b717ed5a86a0ad6f1c568	100	172	"Eukaryota_sp|UDB0516782|SH1190092.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
27c406b6dfe83e0529f372eaf953267a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	152	68	92	80	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27c406b6dfe83e0529f372eaf953267a	98.75	160	"Olpidium_sp|UDB0365961|SH1223275.09FU|reps|k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidium;s__Olpidium_sp"
02c9071c1053aff2c41c3c498d861f64	91	10	10	31	88	51	0	0	0	0	0	0	0	0	0	0	0	8	13	0	0	0	7	22	35	0	0	21	85	82	0	0	0	0	0	0	0	0	0	5	0	0	0	38	9	0	0	63	0	0	02c9071c1053aff2c41c3c498d861f64	100	296	"Thaumatomonas_sp|KF577826|SH1199940.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Thaumatomonadida;f__Thaumatomastigidae;g__Thaumatomonas;s__Thaumatomonas_sp"
282b5b7f30b447357fa4ab74906d91a5	21	110	126	68	97	26	31	30	0	0	0	0	0	0	0	0	0	0	61	0	41	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	38	0	0	282b5b7f30b447357fa4ab74906d91a5	98.969	97	"Fungi_sp|UDB05237800|SH1001171.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
c0b3e8dc57b22a79cb28db26adb7225c	26	39	51	63	25	0	93	30	0	0	0	30	0	0	0	0	0	30	13	28	30	0	28	0	0	0	0	0	0	0	0	0	0	27	7	0	0	0	0	0	0	0	0	32	49	29	19	16	0	0	c0b3e8dc57b22a79cb28db26adb7225c	96.714	213	"Pseudogymnoascus_roseus|DQ117451|SH1477560.09FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__Pseudogymnoascus_roseus"
0bf858178ac762e8685df5fcc5ef7c19	101	0	13	0	0	6	0	0	0	0	0	48	0	0	0	5	0	0	0	3	0	0	45	0	0	0	0	0	0	0	15	0	0	52	95	0	12	0	4	0	0	0	0	33	82	74	69	7	0	0	0bf858178ac762e8685df5fcc5ef7c19	99.123	342	"Eukaryota_sp|UDB01723214|SH1137243.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
5b298a190be46681300389659cfbd3b0	0	136	79	83	48	33	62	29	0	0	0	24	0	0	0	0	0	27	0	4	0	0	22	0	0	0	0	0	0	14	0	0	0	0	33	0	0	0	0	0	0	0	0	26	0	16	0	28	0	0	5b298a190be46681300389659cfbd3b0	98.639	294	"Eukaryota_sp|UDB01717606|SH1137701.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
dd1ec96f16ab4303fe8b49b2fd31636a	59	63	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	54	93	90	122	0	0	0	dd1ec96f16ab4303fe8b49b2fd31636a	98.544	206	"Ascomycota_sp|UDB02974520|SH0956526.09FU|reps|k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp"
b93271b97699bdbf400e0eb32b000a45	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	628	0	0	0	0	0	0	15	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	b93271b97699bdbf400e0eb32b000a45	100	195	"Sarocladium_bactrocephalum|HG965006|SH2340005.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium;s__Sarocladium_bactrocephalum"
c696ef68e4a05be2b5a2ab863e2514be	39	0	0	0	9	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	151	143	53	118	0	0	0	c696ef68e4a05be2b5a2ab863e2514be	98.429	191	"Stephanonectria_keithii|UDB07579974|SH1077106.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Stephanonectria;s__Stephanonectria_keithii"
be71bb501f9a9e4d80af8b17fbbd1a63	27	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	34	224	111	77	0	0	0	be71bb501f9a9e4d80af8b17fbbd1a63	97.156	211	"Aspergillus_sesamicola|KJ775437|SH3214431.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_sesamicola"
ae81bda4b046d572b4e19ab5babde152	0	105	105	101	161	78	84	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ae81bda4b046d572b4e19ab5babde152	100	168	"Fungi_sp|JX364131|SH0980746.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
f8a4d1d0621b661e449e4dd905409499	88	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	112	77	233	0	0	0	f8a4d1d0621b661e449e4dd905409499	99.074	216	"Rhizophydiales_sp|UDB06464794|SH1211911.09FU|reps|k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Rhizophydiales_gen_Incertae_sedis;s__Rhizophydiales_sp"
af901767d5202c78efc49cdd84eb5fb7	0	92	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	51	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	af901767d5202c78efc49cdd84eb5fb7	99.415	171	"Chordomyces_antarcticus|KJ443241|SH1451459.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Chordomyces;s__Chordomyces_antarcticus"
8c9bc0c8f2a64a0117f9a3e09a440795	0	58	92	90	51	110	99	34	0	0	0	16	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	10	11	0	43	0	0	8c9bc0c8f2a64a0117f9a3e09a440795	100	223	"Pyronemataceae_sp|UDB06706228|SH1290591.09FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pyronemataceae_gen_Incertae_sedis;s__Pyronemataceae_sp"
d591d69933f80f7b00d94b42d1b7b014	0	94	105	0	0	50	144	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	74	0	0	d591d69933f80f7b00d94b42d1b7b014	100	211	"Chaetomium_angustispirale|JX280764|SH2144979.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__Chaetomium_angustispirale"
d77fae1782f5e105701b5a02f8a3adf4	36	0	0	0	0	0	0	0	0	0	0	133	0	0	0	11	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	3	0	0	0	40	118	44	63	0	0	0	d77fae1782f5e105701b5a02f8a3adf4	96.244	213	"Pseudogymnoascus_roseus|DQ117451|SH1477560.09FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__Pseudogymnoascus_roseus"
aee69f684cfce7e865a8279ae782062d	39	0	0	0	0	0	0	0	0	0	0	47	0	0	0	13	11	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	62	107	84	71	0	0	0	aee69f684cfce7e865a8279ae782062d	99.462	186	"Bionectriaceae_sp|UDB01522252|SH0900826.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Bionectriaceae_gen_Incertae_sedis;s__Bionectriaceae_sp"
447d4ed25104834b91a581a3219553a3	81	0	0	0	0	0	0	0	0	0	0	68	0	0	6	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	27	165	76	88	0	0	0	447d4ed25104834b91a581a3219553a3	100	225	"Paraphaeosphaeria_minitans|MW111282|SH1068172.09FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria;s__Paraphaeosphaeria_minitans"
7d625ddbf195cab78fbb91b6dd3a4a56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	605	7d625ddbf195cab78fbb91b6dd3a4a56	100	152	"Cryptococcus_neoformans|FJ534879|SH0984077.09FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cryptococcaceae;g__Cryptococcus;s__Cryptococcus_neoformans"
6089c26bc99a835460456794bc0e13af	0	340	0	159	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6089c26bc99a835460456794bc0e13af	99.425	174	"Blastocladiomycota_sp|UDB01528811|SH0906219.09FU|reps|k__Fungi;p__Blastocladiomycota;c__Blastocladiomycota_cls_Incertae_sedis;o__Blastocladiomycota_ord_Incertae_sedis;f__Blastocladiomycota_fam_Incertae_sedis;g__Blastocladiomycota_gen_Incertae_sedis;s__Blastocladiomycota_sp"
9836f969a56133172cecad7df9626860	42	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	32	138	74	93	0	0	0	9836f969a56133172cecad7df9626860	98.122	213	"Pseudogymnoascus_roseus|DQ117451|SH1477560.09FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__Pseudogymnoascus_roseus"
cbed03b2ffd90344f7074cdd6bc9330a	0	0	0	0	0	0	0	0	15	0	0	54	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	55	161	78	78	0	0	0	cbed03b2ffd90344f7074cdd6bc9330a	98.958	192	"Syncephalis_sp|UDB0722130|SH1175445.09FU|reps|k__Fungi;p__Zoopagomycota;c__Zoopagomycetes;o__Zoopagales;f__Piptocephalidaceae;g__Syncephalis;s__Syncephalis_sp"
43e67133669c4708f9feee6e974f39b4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	55	0	0	0	43e67133669c4708f9feee6e974f39b4	90	90	"Rhizophydiomycetes_sp|UDB0221030|SH1189785.09FU|reps|k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiomycetes_ord_Incertae_sedis;f__Rhizophydiomycetes_fam_Incertae_sedis;g__Rhizophydiomycetes_gen_Incertae_sedis;s__Rhizophydiomycetes_sp"
0cb3e7e217ed227f35979d7851224aef	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	432	0	0	0	0	0	0cb3e7e217ed227f35979d7851224aef	98.755	241	"Fungi_sp|UDB02171069|SH1278619.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
6941fb592f9b503fb855ef40692daa2f	143	0	0	0	0	0	0	0	11	24	0	6	25	0	0	37	21	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	15	0	0	0	6	0	0	9	0	0	72	70	56	85	0	0	0	6941fb592f9b503fb855ef40692daa2f	91.429	140	"Tortispora_sangerardonensis|KC681896|SH1878238.09FU|refs_singleton|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trigonopsidaceae;g__Tortispora;s__Tortispora_sangerardonensis"
24ce89e32d92c96cbc1375c93512a077	23	0	0	0	0	0	0	0	0	0	14	10	31	0	3	6	59	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	6	0	10	0	0	0	0	0	0	0	152	13	244	12	0	0	0	24ce89e32d92c96cbc1375c93512a077	100	48	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
dd0f1dfdcf798058bdd36fa077ae7262	0	39	89	44	126	42	15	30	0	0	0	0	0	0	0	0	0	48	0	16	0	0	0	0	28	0	0	0	0	17	0	20	5	0	18	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	dd0f1dfdcf798058bdd36fa077ae7262	96.476	227	"Leucothecium_emdenii|UDB03078468|SH0929080.09FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Gymnoascaceae;g__Leucothecium;s__Leucothecium_emdenii"
8ad02188525937a89dd1036c95bd2b36	0	461	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	8ad02188525937a89dd1036c95bd2b36	100	111	"Branch02_sp|UDB01553964|SH1052010.09FU|reps|k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__Branch02;f__Branch02_fam_Incertae_sedis;g__Branch02_gen_Incertae_sedis;s__Branch02_sp"
78ee0f0be3eb1f6495027b26d576bda8	0	64	81	76	75	27	109	35	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	78ee0f0be3eb1f6495027b26d576bda8	98.37	184	"Linnemannia_camargensis|HQ630331|SH1366784.09FU|refs|k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_camargensis"
d58e9dec98e80708f02620a41ff578ee	53	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	69	65	0	0	0	0	d58e9dec98e80708f02620a41ff578ee	100	179	"Paecilomyces_sp|KM108770|SH1174831.09FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Paecilomyces;s__Paecilomyces_sp"
